account_id,credit_limit,sex,education,marriage,age,repay_status_1,repay_status_2,repay_status_3,repay_status_4,repay_status_5,repay_status_6,bill_amt_1,bill_amt_2,bill_amt_3,bill_amt_4,bill_amt_5,bill_amt_6,pay_amt_1,pay_amt_2,pay_amt_3,pay_amt_4,pay_amt_5,pay_amt_6,default_next_month,utilization,avg_utilization_6m,payment_ratio_6m,worst_delinquency_6m,avg_delinquency_6m,months_delinquent_6m,delinquency_trend,age_band,pd_score,lgd_assumption,ead,expected_loss,risk_band
2328,50000,2,4,3,50,1,-1,2,-1,1,4,25595.94,17124.44,9429.35,18105.75,4314.56,17643.12,833.36,3308.3,4252.69,3463.37,6765.56,3024.74,1,0.5119188,0.3073771999999999,0.2347606350330039,4,1.0,4,-0.6666666666666666,46-55,0.6448431516752408,0.6,50000,19345.294550257226,Severe
1549,90000,1,4,3,46,0,1,4,4,4,1,43763.66,8640.13,50491.66,53219.48,15128.35,8664.63,12740.41,786.56,13481.41,12416.05,6243.58,11468.78,0,0.4862628888888889,0.3331627962962963,0.31758909321997,4,2.333333333333333,5,-1.3333333333333333,46-55,0.6249973444293525,0.6,90000,33749.856599185034,Severe
2837,360000,1,1,3,38,2,3,3,-1,4,3,184923.5,162327.47,195846.44,61575.5,104012.61,153573.87,17046.98,38633.54,11119.72,14175.98,43374.28,41959.31,1,0.5136763888888889,0.399194162037037,0.1928767745863573,4,2.333333333333333,5,0.6666666666666665,36-45,0.6864424525528613,0.6,360000,148271.56975141802,Severe
2353,200000,2,1,3,37,3,-1,-1,0,2,0,34647.26,73243.99,38667.72,87968.09,61161.73,69421.17,23957.78,23422.38,27598.66,7791.65,27215.02,119.29,1,0.1732363,0.3042583,0.3015660816264777,3,0.5,2,-0.3333333333333333,36-45,0.3592910688110106,0.6,200000,43114.92825732128,Severe
4452,50000,1,4,1,35,3,0,2,0,0,-1,10723.87,26750.4,27511.73,11504.52,2561.16,29266.64,5361.85,4879.09,6819.3,4888.94,5149.81,4413.32,1,0.2144774,0.3610610666666666,0.2909231790153318,3,0.6666666666666666,2,2.0,26-35,0.3109006202437194,0.6,50000,9327.018607311584,High
3224,200000,1,2,2,57,1,1,1,0,-1,3,87657.01,110049.58,43776.69,25811.06,99645.74,90262.88,25043.54,18652.21,13064.25,14641.41,14103.6,2664.93,1,0.4382850499999999,0.3810024666666666,0.1928463892709706,3,0.8333333333333334,4,0.3333333333333333,56+,0.4912617754913548,0.6,200000,58951.41305896258,Severe
2395,90000,2,2,1,47,2,-1,0,4,1,2,22791.66,1985.26,47700.47,10945.13,13875.71,408.6,12104.23,10210.55,1284.71,5746.16,4524.16,2290.87,1,0.2532406666666666,0.1809385740740741,0.3700936771769179,4,1.3333333333333333,4,-2.0,46-55,0.5726058345705854,0.6,90000,30920.71506681161,Severe
1039,90000,2,3,2,40,1,2,4,3,-1,0,19384.72,50928.93,35136.2,13926.7,42636.67,26723.02,11236.32,2002.55,2633.31,789.5,10447.18,6839.22,1,0.2153857777777778,0.3495115555555554,0.179870490161296,4,1.5,4,1.666666666666667,36-45,0.5088671842048339,0.6,90000,27478.82794706103,Severe
1519,90000,1,1,1,29,3,3,0,1,3,4,8530.07,33880.43,22284.14,3889.58,35343.71,30166.37,11068.19,9454.89,10410.75,9506.06,2683.24,6645.75,0,0.0947785555555555,0.2483227777777777,0.3711483635024009,4,2.333333333333333,5,-0.6666666666666665,26-35,0.4796618503013999,0.6,90000,25901.7399162756,Severe
2198,360000,2,2,1,62,1,1,-1,4,4,2,172448.78,163311.48,202185.35,149629.4,188510.26,37968.51,12134.09,16895.71,50039.71,44125.41,10445.57,29689.83,0,0.4790243888888889,0.4231730462962962,0.1786878667029854,4,1.8333333333333333,5,-3.0,56+,0.7085474409221151,0.6,360000,153046.24723917685,Severe
2398,50000,1,1,1,22,0,0,1,2,2,3,23037.51,13523.79,26031.7,9405.29,22955.75,14114.75,5318.71,4751.81,7396.65,5675.64,5968.18,6697.67,1,0.4607501999999999,0.3635626333333334,0.3283126181192621,3,1.3333333333333333,4,-2.0,18-25,0.4653635816956261,0.6,50000,13960.90745086878,Severe
719,50000,1,1,3,21,0,3,4,3,2,0,11339.89,18928.36,11348.01,15223.71,13762.89,6019.85,581.38,1799.06,145.53,3587.87,4874.86,2253.9,1,0.2267978,0.2554090333333333,0.1728286561516814,4,2.0,4,0.6666666666666667,18-25,0.521348781217908,0.6,50000,15640.46343653724,Severe
553,200000,2,2,1,49,4,0,0,0,-1,4,12173.29,35893.36,95695.45,40445.62,79616.08,4122.28,19986.88,12734.14,17038.77,744.87,4651.71,15809.49,1,0.06086645,0.2232884,0.2648512715692649,4,1.1666666666666667,2,0.3333333333333332,46-55,0.4683300242106725,0.6,200000,56199.6029052807,Severe
2965,200000,2,2,2,23,-1,0,1,2,2,4,59300.72,28739.07,50270.49,15106.34,105490.44,5216.52,5125.12,16298.73,8805.5,10753.11,22923.07,29873.17,1,0.2965036,0.2201029833333333,0.3550561445517283,4,1.3333333333333333,4,-2.6666666666666665,18-25,0.6060354903780534,0.6,200000,72724.2588453664,Severe
1940,50000,2,2,2,63,0,2,1,-1,2,4,11017.76,7873.36,17.46,16646.82,11956.93,24248.13,2986.08,2629.2,5799.42,7351.03,4152.59,40.82,1,0.2203552,0.2392015333333333,0.3199413716132812,4,1.3333333333333333,4,-0.6666666666666667,56+,0.5337606229837323,0.6,50000,16012.818689511969,Severe
517,360000,2,2,2,44,2,0,4,1,3,-1,125896.15,197686.46,55908.36,16590.08,107901.69,35230.35,33743.38,11363.55,29570.78,16287.98,6188.9,52525.6,1,0.3497115277777777,0.2496356898148148,0.2775900525708676,4,1.5,4,1.0,36-45,0.6400660643780524,0.6,360000,138254.26990565928,Severe
1679,360000,1,2,3,60,0,-1,1,3,2,-1,174330.75,199998.96,153807.16,13740.13,205286.93,101373.62,43634.29,36959.87,15735.79,43830.73,50068.13,3465.26,1,0.4842520833333333,0.3928414583333333,0.2282681184822051,3,0.6666666666666666,3,-1.3333333333333333,56+,0.5325024748586827,0.6,360000,115020.53456947548,Severe
1744,20000,1,3,1,22,2,4,0,0,1,-1,999.55,9738.28,4087.6,6625.98,474.02,2766.39,1467.94,1545.69,2436.29,2410.48,548.98,1240.26,0,0.0499775,0.2057651666666666,0.3908031080738479,4,1.0,3,2.0,18-25,0.4098564772082425,0.6,20000,4918.27772649891,Severe
4578,50000,2,1,3,27,1,1,3,-1,1,3,1033.9,6295.78,11102.76,15100.74,22162.68,6810.7,252.99,5719.05,4762.07,2661.89,6564.03,6157.6,0,0.020678,0.2083552,0.4178382237000404,3,1.3333333333333333,5,0.6666666666666667,26-35,0.3064607178686408,0.6,50000,9193.821536059224,High
2133,150000,1,3,1,55,1,1,4,3,1,3,59477.06,81682.73,75152.23,65444.24,63479.6,38095.4,17494.48,12718.28,10345.37,21556.12,16687.24,3062.46,1,0.3965137333333333,0.4259236222222222,0.2135592855119616,4,2.1666666666666665,6,-0.3333333333333335,46-55,0.6180098811638873,0.6,150000,55620.88930474986,Severe
3308,20000,2,4,2,41,-1,1,2,4,4,0,9838.23,4104.57,6352.82,3211.02,11823.95,497.35,1664.51,415.35,220.57,2449.08,494.73,2833.96,0,0.4919115,0.2985661666666666,0.2254720757040455,4,1.6666666666666667,4,-2.0,36-45,0.6344542724515676,0.6,20000,7613.451269418811,Severe
2237,50000,2,4,1,58,1,4,4,4,4,0,28071.77,19170.14,25870.08,6718.38,18713.17,2019.51,3314.3,3547.99,5265.27,7468.43,3752.73,3651.21,0,0.5614354,0.3352101666666667,0.2684875806769982,4,2.833333333333333,5,0.3333333333333335,56+,0.6464298146597414,0.6,50000,19392.89443979224,Severe
3505,20000,1,3,3,27,4,0,-1,4,4,3,8525.19,4941.61,27.42,10835.76,51.49,3028.21,2553.18,822.88,2972.07,2906.58,1984.28,692.4,1,0.4262595,0.2284139999999999,0.4352984055268065,4,2.333333333333333,4,-2.6666666666666665,26-35,0.5850880644047772,0.6,20000,7021.056772857327,Severe
3068,200000,1,4,3,45,1,4,3,0,2,1,111894.51,85064.74,114657.92,107394.71,7.46,104504.76,19071.64,14432.29,29468.43,22374.72,23248.67,25054.6,1,0.55947255,0.4362700833333334,0.255289775580532,4,1.8333333333333333,5,1.6666666666666663,36-45,0.6511243111276509,0.6,200000,78134.91733531811,Severe
3346,200000,2,1,2,64,2,-1,0,0,2,4,7620.91,101572.75,2442.5,88256.94,46838.64,107371.81,16450.39,22596.29,27473.02,13978.47,18971.09,10763.01,0,0.03810455,0.2950862916666666,0.3112995337098427,4,1.1666666666666667,3,-1.6666666666666667,56+,0.4721734729531047,0.6,200000,56660.816754372565,Severe
4717,360000,1,2,3,47,3,0,3,-1,0,-1,168125.75,179901.88,56933.87,57410.95,196458.74,113263.91,13560.76,21480.99,29343.84,21461.52,625.19,29608.17,0,0.4670159722222222,0.3574514351851852,0.150344782656955,3,0.6666666666666666,2,2.6666666666666665,46-55,0.4943193242863442,0.6,360000,106772.97404585034,Severe
645,200000,2,4,3,47,2,1,2,2,-1,3,6708.02,103151.44,950.82,29435.32,51825.47,32690.77,3835.63,27350.95,14403.33,22858.76,8141.63,5061.11,1,0.0335401,0.1873015333333333,0.3632796830636375,3,1.5,5,0.3333333333333335,46-55,0.3429159640185,0.6,200000,41149.91568222001,High
4132,360000,2,3,2,50,2,0,2,1,-1,1,14714.34,124980.72,75307.84,66624.09,201759.18,92506.8,18602.8,26651.05,6335.38,24650.4,34629.83,21475.43,1,0.0408731666666666,0.2666171157407407,0.2298081360500025,2,0.8333333333333334,4,1.0,46-55,0.2458234690739091,0.6,360000,53097.869319964375,High
3248,20000,1,2,3,37,2,2,-1,4,4,3,11037.82,8764.1,7209.95,9668.12,11220.06,3407.93,259.91,981.81,2576.36,2932.23,2245.1,1805.97,0,0.551891,0.4275665,0.2105204687457974,4,2.333333333333333,5,-2.6666666666666665,36-45,0.644964110340088,0.6,20000,7739.569324081056,Severe
4780,20000,1,4,3,64,1,4,-1,3,-1,0,9955.39,2815.16,1066.15,5103.95,5690.78,1635.72,2167.79,1401.1,171.83,972.18,2119.88,690.53,0,0.4977695,0.2188929166666666,0.2864151611423394,4,1.0,3,0.6666666666666666,56+,0.6159214061575434,0.6,20000,7391.056873890521,Severe
1157,20000,1,3,1,24,4,-1,4,3,1,0,10565.0,2598.1,11803.37,208.21,10946.69,5563.25,2703.53,2206.96,1398.15,1269.65,2382.72,856.94,1,0.52825,0.3473718333333334,0.25951897846256,4,1.8333333333333333,4,1.0000000000000002,18-25,0.6127217372439601,0.6,20000,7352.66084692752,Severe
1099,20000,1,2,2,55,1,2,2,2,2,0,5702.42,7962.87,2936.85,1059.4,10353.87,7394.52,2047.63,2222.49,2174.03,1475.69,71.13,203.14,1,0.285121,0.29508275,0.2314071222394395,2,1.5,5,0.3333333333333335,46-55,0.2739922094431669,0.6,20000,3287.906513318003,High
1765,150000,1,2,3,42,2,4,0,4,2,0,41506.84,14358.78,48226.32,83114.44,63587.25,86639.94,17989.94,5603.1,13409.06,19323.3,19282.33,19810.25,1,0.2767122666666666,0.3749261888888889,0.2827755993572305,4,2.0,4,0.0,36-45,0.5298430995728793,0.6,150000,47685.87896155914,Severe
4318,90000,1,4,1,46,1,4,1,-1,0,4,9739.29,47537.8,8959.85,10840.4,39686.26,5743.8,2192.03,8209.44,2637.44,3299.61,9381.05,1862.41,0,0.1082143333333333,0.2268655555555555,0.2251454197868863,4,1.5,4,1.0,46-55,0.482884547400793,0.6,90000,26075.765559642823,Severe
2637,90000,2,1,1,27,4,-1,-1,3,4,2,33320.14,32863.16,20357.91,41885.64,43192.86,10925.22,12081.7,10275.2,5923.82,347.94,5117.99,3250.73,1,0.3702237777777777,0.3380461666666667,0.2026754728274294,4,1.8333333333333333,4,-2.333333333333333,26-35,0.605077398871542,0.6,90000,32674.179539063265,Severe
3028,200000,2,2,1,22,4,3,2,0,0,1,104081.08,11595.99,71771.4,42862.98,49793.83,79398.72,7749.24,28341.89,13114.65,1701.78,28372.72,8927.73,1,0.5204054,0.2995866666666666,0.2453603019716053,4,1.6666666666666667,4,2.6666666666666665,18-25,0.6565050378452603,0.6,200000,78780.60454143122,Severe
99,150000,2,3,1,62,3,4,-1,4,3,1,36566.63,19432.8,32064.45,78472.08,81108.81,84134.33,14910.52,13228.16,3502.63,9471.21,13350.67,4355.1,1,0.2437775333333333,0.3686434444444444,0.1772814803584674,4,2.333333333333333,5,-0.6666666666666665,56+,0.5582229510762431,0.6,150000,50240.06559686188,Severe
1404,50000,1,4,2,61,-1,4,0,4,3,-1,14109.44,3409.45,20862.72,8694.93,2612.83,29619.64,1050.23,1745.46,4741.81,1502.9,765.5,5411.09,1,0.2821888,0.2643633666666667,0.1918696249013825,4,1.5,3,-1.0,56+,0.5401515965184824,0.6,50000,16204.547895554471,Severe
1926,20000,1,3,3,21,2,2,0,2,0,4,206.6,7620.39,6968.63,8456.77,718.99,5573.62,2739.41,2365.69,14.66,2375.49,1110.03,536.88,1,0.0103299999999999,0.2462083333333333,0.3094317143340667,4,1.6666666666666667,4,-0.6666666666666667,18-25,0.4142874966839701,0.6,20000,4971.44996020764,Severe
1011,50000,2,1,2,38,4,4,2,2,-1,3,17821.56,22510.7,29131.57,15553.41,18549.85,23404.05,3387.98,5410.5,4932.59,4036.01,5538.12,5653.0,0,0.3564312,0.4232371333333333,0.228069150202164,4,2.333333333333333,5,2.0,36-45,0.5491987831969636,0.6,50000,16475.96349590891,Severe
4976,200000,1,4,2,29,1,0,2,2,3,2,100084.07,31862.41,39621.48,89003.62,25398.51,114925.27,2905.43,10686.66,8750.72,26394.02,16312.17,21764.82,1,0.5004203500000001,0.3340794666666667,0.2165498248720065,3,1.6666666666666667,5,-1.3333333333333337,26-35,0.5310779757497547,0.6,200000,63729.35708997056,Severe
4066,90000,1,4,3,49,2,2,2,4,1,2,52750.19,24074.78,50471.52,22540.88,40503.04,17147.46,12857.01,7805.89,11765.63,6681.01,2676.86,9996.52,1,0.5861132222222223,0.3842367962962963,0.2495708303333587,4,2.1666666666666665,6,-0.3333333333333335,46-55,0.6750357975109983,0.6,90000,36451.93306559391,Severe
4884,20000,2,1,2,23,4,0,3,4,2,2,1212.64,9321.5,4874.09,3937.57,11231.75,10630.37,1161.3,1409.06,2071.73,2130.7,1349.11,807.79,0,0.060632,0.3433993333333333,0.2166983919596038,4,2.5,5,-0.333333333333333,18-25,0.445058600132712,0.6,20000,5340.703201592543,Severe
557,200000,2,3,2,25,0,3,0,2,-1,3,26305.92,112764.51,57861.67,48157.23,45464.87,28581.98,5103.42,9476.06,2696.13,17716.88,25722.75,19775.3,0,0.1315296,0.2659468166666667,0.252213772816357,3,1.1666666666666667,3,-0.3333333333333332,18-25,0.3579532066827316,0.6,200000,42954.384801927794,Severe
3278,50000,2,2,3,52,0,-1,-1,4,0,2,24195.89,26542.98,27718.98,25497.85,14941.99,909.87,6175.33,1597.16,3383.31,871.6,1186.02,5676.27,1,0.4839178,0.3993585333333332,0.1576669285310543,4,0.6666666666666666,2,-2.6666666666666665,46-55,0.6150695137845139,0.6,50000,18452.085413535417,Severe
429,20000,1,1,1,22,2,0,0,-1,2,3,4466.19,6158.36,2055.74,902.77,9911.4,11113.01,2196.74,227.66,489.43,1210.19,2504.97,1220.41,1,0.2233094999999999,0.2883955833333333,0.2268123038176439,3,1.0,3,-0.6666666666666666,18-25,0.3656109022147533,0.6,20000,4387.330826577039,Severe
2654,90000,2,3,3,32,1,2,2,2,2,-1,40260.26,29513.15,34943.63,34755.0,39182.27,4781.57,6754.86,6576.78,391.2,3664.79,11050.31,6741.27,1,0.4473362222222222,0.3396960740740741,0.1917793291039899,2,1.3333333333333333,5,0.6666666666666667,26-35,0.3387277385991026,0.6,90000,18291.29788435154,High
373,90000,1,3,3,36,2,1,1,4,1,0,22549.09,53228.29,35215.27,35501.92,33677.56,35104.17,174.5,7132.86,1845.42,2083.51,11966.98,9063.66,1,0.2505454444444444,0.3986598148148148,0.1498861230892578,4,1.5,5,-0.3333333333333335,36-45,0.5407074009549411,0.6,90000,29198.199651566814,Severe
4342,90000,2,2,2,27,1,3,-1,4,3,3,4714.46,36334.23,36743.17,25457.99,24314.41,22791.07,1766.84,5836.96,1181.07,8672.76,5212.1,205.22,1,0.0523828888888888,0.2784357962962963,0.1521392690235856,4,2.1666666666666665,5,-2.333333333333333,26-35,0.49453615668515,0.6,90000,26704.952460998094,Severe
1553,150000,2,4,3,28,2,0,0,4,0,3,2068.46,10278.1,39772.51,41439.56,73243.31,83312.13,7381.48,20772.4,9584.88,15315.83,14767.64,12669.29,0,0.0137897333333333,0.2779045222222222,0.3218192403170282,4,1.5,3,-1.666666666666667,26-35,0.4294747466370312,0.6,150000,38652.72719733281,Severe
4050,90000,1,1,2,53,4,-1,3,2,3,4,22132.98,32761.21,12968.55,40921.95,51182.33,49736.05,157.26,1754.31,11105.79,6.51,6784.39,1799.91,0,0.245922,0.3883390185185185,0.1030417437379433,4,2.5,5,-1.0,46-55,0.5485709629507001,0.6,90000,29622.831999337806,Severe
4074,360000,1,4,2,50,1,4,3,2,2,3,108090.76,13539.69,176244.59,161845.36,49690.34,65952.76,41285.73,51727.09,6399.51,21099.43,33075.7,33232.14,0,0.3002521111111111,0.2663719907407407,0.3246983863244714,4,2.5,6,0.333333333333333,46-55,0.6247637052208695,0.6,360000,134948.9603277078,Severe
3754,50000,1,4,3,52,0,3,1,3,-1,3,19127.78,425.28,1669.98,14786.56,862.39,26432.35,5975.17,3626.07,511.64,4338.14,5160.57,6506.56,1,0.3825556,0.2110144666666666,0.4125807172146492,3,1.5,4,-0.3333333333333335,46-55,0.4268670021235457,0.6,50000,12806.010063706372,Severe
2721,150000,2,3,3,21,-1,2,0,-1,1,3,54124.08,55036.14,48920.8,928.3,16806.87,44535.73,15648.26,11181.25,11375.71,1702.48,15488.45,11010.09,1,0.3608272,0.2448354666666666,0.3013644718866076,3,0.6666666666666666,3,-0.6666666666666667,18-25,0.4469981145685837,0.6,150000,40229.83031117253,Severe
4092,20000,2,2,3,33,2,4,4,-1,3,1,2361.41,2945.74,3595.03,98.65,7800.97,10785.19,863.32,1641.47,2187.26,1063.04,1883.81,1184.87,1,0.1180705,0.2298915833333333,0.3198525826848091,4,2.1666666666666665,5,2.333333333333333,26-35,0.4621445465148504,0.6,20000,5545.734558178205,Severe
1414,200000,2,2,3,21,1,2,4,2,1,-1,15260.8,106283.09,98437.63,18937.52,82502.93,118924.95,20595.43,26747.5,28967.35,24020.18,9189.28,14158.82,0,0.076304,0.3669557666666667,0.2808661861425078,4,1.5,5,1.666666666666667,18-25,0.4725575778777143,0.6,200000,56706.90934532572,Severe
4400,150000,2,1,3,55,2,4,2,3,3,0,47035.94,82882.51,64624.49,38158.4,40429.8,69563.99,17981.12,21502.59,16694.42,18205.01,21960.88,3849.69,0,0.3135729333333333,0.3807723666666667,0.2923698098656961,4,2.333333333333333,5,0.6666666666666665,46-55,0.5619591632623754,0.6,150000,50576.32469361379,Severe
2148,360000,1,2,1,40,3,0,3,3,3,2,158680.77,74803.16,203043.8,160470.49,133303.8,109273.64,31639.2,15260.52,2354.52,28883.75,437.43,51843.46,0,0.4407799166666666,0.3886924351851852,0.1553390435353973,3,2.333333333333333,5,-0.6666666666666665,36-45,0.5332919123279876,0.6,360000,115191.0530628453,Severe
3717,90000,2,3,2,51,-1,2,3,-1,4,1,14146.34,32872.26,45277.61,12905.05,19464.08,51891.0,4857.68,10604.32,7435.89,659.07,11795.87,1489.71,1,0.1571815555555555,0.3269561851851852,0.2086729935611488,4,1.3333333333333333,4,0.0,46-55,0.5006382460294339,0.6,90000,27034.465285589427,Severe
2688,150000,1,3,1,47,2,-1,-1,2,4,2,33529.68,11426.58,13497.88,53907.62,34012.29,20929.46,18434.6,8525.1,2727.23,1528.53,12179.52,21763.15,1,0.2235312,0.1858927888888889,0.3894606275744005,4,1.3333333333333333,4,-2.6666666666666665,46-55,0.5656018903920425,0.6,150000,50904.17013528382,Severe
2479,20000,1,4,2,55,-1,4,1,3,-1,0,925.05,3891.4,9033.1,9422.2,2327.06,3282.65,932.3,1236.87,1467.71,1190.03,2900.63,1057.32,1,0.0462524999999999,0.2406788333333333,0.3041695260558157,4,1.0,3,0.6666666666666666,46-55,0.4186053373325537,0.6,20000,5023.264047990644,Severe
4740,150000,2,4,1,48,0,0,2,4,0,4,3164.21,49051.36,15077.36,24035.94,88192.82,8626.41,20147.21,13093.11,21475.39,13197.78,6989.72,3144.29,0,0.0210947333333333,0.2090534444444444,0.4148194959183749,4,1.6666666666666667,3,-2.0,46-55,0.4442540728152273,0.6,150000,39982.866553370455,Severe
4443,200000,1,4,2,29,4,1,3,2,2,2,9115.73,24491.34,102647.93,37313.12,19386.98,34599.84,17037.88,8015.22,28109.45,3538.6,919.87,1723.2,1,0.04557865,0.1896291166666666,0.2607907347561868,4,2.333333333333333,6,0.6666666666666665,26-35,0.5037722678733411,0.6,200000,60452.67214480093,Severe
286,360000,1,2,1,46,0,-1,2,2,1,3,161905.23,151277.3,131787.8,105368.55,101254.86,86601.21,17269.41,10674.25,38535.84,5692.75,2628.26,10231.02,0,0.44973675,0.3417569212962962,0.1151884471710352,3,1.1666666666666667,4,-1.6666666666666667,46-55,0.5594511950268258,0.6,360000,120841.45812579436,Severe
1711,90000,2,3,1,34,0,0,1,-1,1,-1,5177.15,17735.63,14057.05,40097.76,15321.47,31840.12,8772.34,7229.47,13452.71,10624.92,12974.1,10545.95,0,0.0575238888888888,0.230054037037037,0.5119529083263691,1,0.0,2,0.6666666666666666,26-35,0.1070529570403669,0.6,90000,5780.859680179815,Medium
1445,20000,1,2,3,22,1,-1,3,-1,0,4,7134.52,7902.25,1333.88,8651.74,6357.5,1543.77,1090.42,601.84,570.02,2210.66,1309.25,308.61,0,0.356726,0.2743638333333333,0.1849976582190437,4,1.0,3,0.0,18-25,0.563507123125099,0.6,20000,6762.085477501188,Severe
4053,200000,1,1,3,23,2,-1,-1,-1,1,1,109989.66,1351.75,91334.45,46434.07,56916.16,20472.22,28084.48,11064.03,1551.33,21084.62,15473.67,20535.45,0,0.5499483000000001,0.2720819249999999,0.2995224691974669,2,0.1666666666666666,3,-0.3333333333333333,18-25,0.3930992436555865,0.6,200000,47171.90923867038,Severe
249,200000,2,4,2,60,0,2,-1,4,4,2,20815.05,101264.74,99339.98,68062.79,29959.37,5984.02,12408.27,935.57,3966.84,1965.21,29740.92,26683.45,1,0.10407525,0.2711882916666666,0.2326190028791496,4,1.8333333333333333,4,-3.0,56+,0.5215684506727128,0.6,200000,62588.214080725535,Severe
4032,150000,2,4,1,34,2,-1,0,2,0,0,9374.91,55701.08,60645.46,26495.58,30135.8,3220.97,20593.83,4341.97,10061.81,10968.4,4012.74,14746.37,0,0.0624994,0.2061931111111111,0.3487837183912815,2,0.5,2,-0.3333333333333333,26-35,0.201899686371252,0.6,150000,18170.97177341269,High
725,200000,2,3,3,30,3,4,0,2,2,1,12487.13,81051.69,56651.16,25323.19,60443.89,16755.48,27095.68,20874.43,22487.25,27064.61,16351.24,14468.53,0,0.0624356499999999,0.2105937833333333,0.5078566342612044,4,2.0,5,0.6666666666666667,26-35,0.4684089416144595,0.6,200000,56209.07299373514,Severe
1045,200000,1,2,1,47,3,3,1,2,0,1,60951.96,62709.23,45298.61,81011.27,43283.17,8513.72,15029.48,28539.65,18546.17,3702.1,16576.76,22249.15,1,0.3047597999999999,0.2514732999999999,0.3467674633185048,3,1.6666666666666667,5,1.3333333333333337,46-55,0.4422008651614768,0.6,200000,53064.1038193772,Severe
730,150000,2,3,1,39,2,3,4,0,1,1,24835.48,5173.59,35167.08,23330.32,42011.34,44708.11,18614.87,1316.59,1164.4,10070.96,1775.39,1164.15,1,0.1655698666666666,0.1946954666666666,0.1946422081847252,4,1.8333333333333333,5,2.333333333333333,36-45,0.5427876261227036,0.6,150000,48850.88635104332,Severe
2785,360000,2,3,3,42,1,-1,1,1,0,-1,5753.95,109577.44,30110.12,199371.58,33244.49,210345.07,4215.14,48947.78,52096.48,9631.92,13234.69,12118.24,0,0.0159831944444444,0.2724086342592592,0.2383474139689887,1,0.1666666666666666,3,0.3333333333333333,36-45,0.1412979938735274,0.6,360000,30520.36667668193,Medium
3455,200000,1,1,3,60,3,4,1,0,3,2,27056.25,50430.22,71978.98,85387.65,2783.1,36339.31,12768.56,24768.34,28474.59,21928.28,1563.23,25850.56,0,0.13528125,0.228312925,0.4210360261762082,4,2.1666666666666665,5,0.9999999999999998,56+,0.5082700945983596,0.6,200000,60992.41135180314,Severe
1114,50000,1,3,2,48,-1,4,-1,-1,1,3,9205.28,28270.4,10156.7,28087.28,24449.19,12502.86,2819.62,2258.9,3146.83,1405.84,3017.4,7182.36,1,0.1841056,0.3755723666666667,0.1760064704795906,4,0.8333333333333334,3,-0.3333333333333333,46-55,0.483586641507477,0.6,50000,14507.599245224312,Severe
4150,90000,2,1,2,58,1,1,4,3,0,4,40742.95,31712.4,39307.59,4507.54,42880.82,20629.12,7913.21,8631.35,10828.86,1810.79,3656.55,12863.22,0,0.4526994444444444,0.3329267037037037,0.2542211215214649,4,2.1666666666666665,5,-0.3333333333333335,56+,0.6339539926759709,0.6,90000,34233.51560450243,Severe
207,200000,2,2,3,52,3,2,-1,3,1,2,85806.35,18090.04,46842.75,64441.83,76562.35,71902.8,23946.94,27766.45,9561.23,14417.27,4876.21,5534.86,1,0.42903175,0.3030384333333333,0.2367767872787972,3,1.6666666666666667,5,-0.6666666666666667,46-55,0.5119145254591064,0.6,200000,61429.74305509277,Severe
2189,90000,1,1,2,32,2,1,1,-1,0,1,29281.5,14095.65,32745.14,5202.45,8766.13,3418.55,4066.0,10123.05,2998.61,7634.57,6123.46,9558.78,0,0.32535,0.1731655925925926,0.4331592474854404,2,0.6666666666666666,4,1.3333333333333333,26-35,0.2913427332022462,0.6,90000,15732.507592921296,High
1345,50000,2,1,3,28,0,4,2,2,1,-1,6381.03,18023.74,28609.71,6168.68,8849.99,19603.52,6443.01,5778.65,704.25,2833.53,1154.07,4371.25,1,0.1276206,0.2921222333333333,0.2428750430613121,4,1.3333333333333333,4,1.3333333333333337,26-35,0.473661385573646,0.6,50000,14209.84156720938,Severe
3905,360000,1,3,2,47,1,3,2,3,1,-1,187674.45,107347.77,200318.04,72393.3,139476.65,139379.92,18437.79,30080.02,21263.34,2306.0,44291.14,11001.48,0,0.5213179166666667,0.391939875,0.1504621486669115,3,1.5,5,1.0,46-55,0.5632132383870054,0.6,360000,121654.05949159316,Severe
4933,360000,2,1,2,21,4,2,3,-1,3,3,131190.87,50448.58,193403.56,63548.09,95183.93,192512.98,808.11,7857.24,333.65,46846.23,30046.18,26519.18,1,0.3644190833333333,0.3362444490740741,0.1547741232847834,4,2.333333333333333,5,1.3333333333333333,18-25,0.6462280501755163,0.6,360000,139585.25883791153,Severe
1051,150000,2,4,1,39,3,3,-1,4,2,2,15528.26,59804.12,41195.55,54006.42,48767.52,87677.69,11402.35,16568.7,1934.94,19284.38,16487.27,11721.1,1,0.1035217333333333,0.3410884,0.2521299463716737,4,2.1666666666666665,5,-0.9999999999999998,36-45,0.4924655520030154,0.6,150000,44321.89968027139,Severe
4341,20000,1,3,1,51,-1,2,0,0,4,0,9936.48,1371.36,11332.56,10081.57,7919.57,8946.01,2726.94,1972.05,2354.19,671.44,1504.28,1507.42,1,0.496824,0.4132295833333334,0.2165124108773271,4,0.8333333333333334,2,-1.0,46-55,0.5882723764104245,0.6,20000,7059.2685169250935,Severe
